_id,box_color,filter_color,id_product,is_restaurant,min_quantity,mrp,mycart,offer,realization,selling_price,size,size_measuring_unit,sku,stock,tax,p__id,p_actual_price,p_article_no,p_brand,p_category1,p_category1_id,p_category2,p_category2_id,p_category3,p_category3_id,p_description,p_id_category,p_mrp,p_name,p_pic,p_selling_price,p_spec,p_tags,p_wishlist
2118829,,,54301,0,1,25,0,,15,25.0,PER PC,,1003966,123,0,54301,0,800010700,NAMDHARI,Fruits and Vegetables,1,Exotic Fruits & Vegetables,736,EXOTIC FRUITS,738,KIWI IMPORTED,738,0,KIWI IMPORTED,"[{'_id': '96373', 'pic': 'uploads/product/1003966_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '282585', 'specification': 'About', 'value': 'Kiwi at Namdhari’s is imported from Chile and New Zealand. It is oval in shape with size resembling that of a hen’s egg.  The outer layer is thin, hair-like and fibrous, but edible brown skin. The inner flesh is light green in colour with small tiny black edible seeds. The texture and sweet and the taste is sweet.'}, {'_id': '282586', 'specification': 'Benefits', 'value': 'Kiwi is full of nutrients like Vitamin C, Vitamin E, Vitamin k, potassium and folate. They are a good source of fiber and consists antioxidants which help treat people with asthma. The plenty of fiber aids digestion.'}, {'_id': '282587', 'specification': 'Storage and Use', 'value': 'The normal shelf life of Kiwi is about 2 weeks. The ripened Kiwi should be kept in a refrigerator in a punnet box.  Kiwi fruit can be eaten raw or can be blend with smoothies, shakes and Juice. Sliced Kiwi can be used as a garnish top for salad.'}, {'_id': '1011300', 'specification': 'Scientific Name', 'value': 'Actinidia'}, {'_id': '1204952', 'specification': 'Description', 'value': 'KIWI IMPORTED'}]",KIWI IMPORTED,0
2118758,,,54240,0,1,27.5,0,,21.5,27.5,500 GM(APPROX 7 TO 9 PCS),,1003865,238,0,54240,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Fruits,10,"BANANA, GUAVA & SAPOTA",12,BANANA YELAKKI,12,0,BANANA YELAKKI,"[{'_id': '96340', 'pic': 'uploads/product/1003864_a.png', 'pic_thumb': ''}]",0,"[{'_id': '284688', 'specification': 'About', 'value': 'Banana Yellaki, also known as, Lady Finger Banana or Sugar Banana is small in size, thin-skinned and are very sweet. Cultivated in Karnataka and Tamil Nadu they are fragrant, tasty and firm fruit. The pulp is ivory in colour and grows in a cluster.'}, {'_id': '284689', 'specification': 'Benefits', 'value': 'Yellaki Bananas are rich in Potassium and Vitamin C which makes it an ideal post-workout snack. They are carbohydrate-rich and provide all the necessary energy to your body.'}, {'_id': '284690', 'specification': 'Storage and Use', 'value': 'Yellaki Bananas are sweet when riped and hence are used to prepare Desserts. The raw ones are used to cook savoury dishes. They have same nutritional value as that of regular ones only with fewer calories per Banana, because of the small size.'}, {'_id': '1011360', 'specification': 'Scientific Name', 'value': 'Musa acuminate'}, {'_id': '1238124', 'specification': 'Description', 'value': 'BANANA YELAKKI'}]",BANANA YELAKKI,0
2118757,,,54240,0,1,55,0,,43,55.0,1 KG(APPROX 14 TO 18 PCS),,1003864,119,0,54240,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Fruits,10,"BANANA, GUAVA & SAPOTA",12,BANANA YELAKKI,12,0,BANANA YELAKKI,"[{'_id': '96340', 'pic': 'uploads/product/1003864_a.png', 'pic_thumb': ''}]",0,"[{'_id': '284688', 'specification': 'About', 'value': 'Banana Yellaki, also known as, Lady Finger Banana or Sugar Banana is small in size, thin-skinned and are very sweet. Cultivated in Karnataka and Tamil Nadu they are fragrant, tasty and firm fruit. The pulp is ivory in colour and grows in a cluster.'}, {'_id': '284689', 'specification': 'Benefits', 'value': 'Yellaki Bananas are rich in Potassium and Vitamin C which makes it an ideal post-workout snack. They are carbohydrate-rich and provide all the necessary energy to your body.'}, {'_id': '284690', 'specification': 'Storage and Use', 'value': 'Yellaki Bananas are sweet when riped and hence are used to prepare Desserts. The raw ones are used to cook savoury dishes. They have same nutritional value as that of regular ones only with fewer calories per Banana, because of the small size.'}, {'_id': '1011360', 'specification': 'Scientific Name', 'value': 'Musa acuminate'}, {'_id': '1238124', 'specification': 'Description', 'value': 'BANANA YELAKKI'}]",BANANA YELAKKI,0
2118824,,,54291,0,1,27.25,0,,25,27.25,250 GM,,1003951,118,0,54291,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,OTHER VEGETABLES,574,GINGER,574,0,GINGER,"[{'_id': '96371', 'pic': 'uploads/product/1003952_a.png', 'pic_thumb': ''}]",0,"[{'_id': '282556', 'specification': 'How To Use', 'value': 'Add ginger to sauces and soups. Spice up your healthy sautÃ©ed vegetables by adding freshly minced ginger.'}, {'_id': '282557', 'specification': 'Benefits', 'value': 'It helps prevent or treat nausea and vomiting from motion sickness, pregnancy, and cancer chemotherapy. It has anti-inflammatory properties and alleviates pains like headaches, migraines, sprains, stomachaches, muscular cramps, and pain due to osteoarthri'}, {'_id': '282558', 'specification': 'About', 'value': 'Ginger is full-grown as a root and is a stretchy ingredient that can be consumed in drinks (tea, beer, ale) or in food preparation. It can be utilized to make foods spicy and even as a food preservative. If you prefer it in food, ginger is admirable in ma'}, {'_id': '1205156', 'specification': 'Description', 'value': 'GINGER'}]",GINGER,0
2118825,,,54291,0,1,54.5,0,,50,54.5,500 GM,,1003952,59,0,54291,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,OTHER VEGETABLES,574,GINGER,574,0,GINGER,"[{'_id': '96371', 'pic': 'uploads/product/1003952_a.png', 'pic_thumb': ''}]",0,"[{'_id': '282556', 'specification': 'How To Use', 'value': 'Add ginger to sauces and soups. Spice up your healthy sautÃ©ed vegetables by adding freshly minced ginger.'}, {'_id': '282557', 'specification': 'Benefits', 'value': 'It helps prevent or treat nausea and vomiting from motion sickness, pregnancy, and cancer chemotherapy. It has anti-inflammatory properties and alleviates pains like headaches, migraines, sprains, stomachaches, muscular cramps, and pain due to osteoarthri'}, {'_id': '282558', 'specification': 'About', 'value': 'Ginger is full-grown as a root and is a stretchy ingredient that can be consumed in drinks (tea, beer, ale) or in food preparation. It can be utilized to make foods spicy and even as a food preservative. If you prefer it in food, ginger is admirable in ma'}, {'_id': '1205156', 'specification': 'Description', 'value': 'GINGER'}]",GINGER,0
2118858,,,56261,0,1,23,0,,12,21.0,1 KG(APPROX 12 TO 16 PCS),,1004055,114,0,56261,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,"ONION, POTATO & TOMATOES",38,Namdhari Onion 1 Kg,38,0,Namdhari Onion 1 Kg,"[{'_id': '97656', 'pic': 'uploads/product/1004055_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1205161', 'specification': 'Description', 'value': 'ONION PREMIUM 1 KG'}]",ONION PREMIUM 1 KG,0
2118764,,,54248,0,1,17,0,,6,17.0,250 GM,,1003876,114,0,54248,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,REGULAR VEGETABLES,573,BHENDI/LADIES FINGER,573,0,BHENDI/LADIES FINGER,"[{'_id': '96342', 'pic': 'uploads/product/1003876_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '282339', 'specification': 'About', 'value': 'Ladies Finger/Okra is grown at Namdhari’s own farm at Bidadi, Karnataka. It is long finger-like in shape and has a small tip at the tapering end. The head is having a bulge and is lighter green in shade. It is available all season round and can be savored either with Indian bread or plain Rice.'}, {'_id': '282340', 'specification': 'Benefits', 'value': 'Okra is a nutritious vegetable and is rich in magnesium, fibre, folate, antioxidants, Vitamin C, K1 and A.  Its antioxidants rich property help reduce risks of diseases like inflammation. It is also rich in protein called Lectin which is known to prevent cancer.'}, {'_id': '282341', 'specification': 'Storage and Use', 'value': 'Ladies Finger can be wrapped in a net bag and stored in a refrigerator with a relative humidity of 80-90 per cent.  To use Ladies Finger, wash and clean the vegetable with a clean cloth and remove the portion from its two extremes. The left out portion is edible which can be consumed by either cutting it horizontally or by cutting into two halves by removing all the seeds and frying.'}, {'_id': '1011466', 'specification': 'Scientific Name', 'value': 'Abelmoschus esculentus'}, {'_id': '1205118', 'specification': 'Description', 'value': 'BHENDI/LADIES FINGER'}]",BHENDI/LADIES FINGER,0
2118820,,,54285,0,1,7,0,,2.5,7.0,PER PC,,1003941,112,0,54285,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,OTHER VEGETABLES,574,DRUMSTICK,574,0,DRUMSTICK,"[{'_id': '96369', 'pic': 'uploads/product/1003941_a.png', 'pic_thumb': ''}]",0,"[{'_id': '282527', 'specification': 'How To Use', 'value': 'Cut peeled finger lengths drumsticks are cooked in spicy gravy or sambhar.'}, {'_id': '282528', 'specification': 'Benefits', 'value': 'Drumsticks have a high content of antibacterial properties and are beneficial in preventing infections in the throat, chest, and skin. Drumstick soup helps ease any kind of chest congestions, coughs and sore throats. It is an antibacterial and blood purif'}, {'_id': '282529', 'specification': 'About', 'value': 'Drumstick is an extremely well known vegetable and flavor excellent when extra in sambhar, a popular lentil dish arranged in southern India. These long, slender pods can be difficult for those not used to eating them. The drumstick pods are mostly high in'}, {'_id': '1205152', 'specification': 'Description', 'value': 'DRUMSTICK'}]",DRUMSTICK,0
2118900,,,57935,0,1,35,0,,15,35.0,PC,,1005797,102,0,57935,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Fruits,10,OTHER FRUITS,575,TENDER COCONUT,575,0,TENDER COCONUT,"[{'_id': '74290', 'pic': 'uploads/product/tendor_coconut.jpg', 'pic_thumb': ''}, {'_id': '79700', 'pic': 'uploads/product/tendor_coconut.jpg', 'pic_thumb': ''}, {'_id': '82882', 'pic': 'uploads/product/tendor_coconut.jpg', 'pic_thumb': ''}, {'_id': '86064', 'pic': 'uploads/product/tendor_coconut.jpg', 'pic_thumb': ''}, {'_id': '89246', 'pic': 'uploads/product/tendor_coconut.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1238144', 'specification': 'Description', 'value': 'TENDER COCONUT'}]",TENDER COCONUT,0
2126535,,,61584,0,1,70,0,,45,70.0,100 GM,,2126055,102,0,61584,0,800010700,NAMDHARI,Fruits and Vegetables,1,Exotic Fruits & Vegetables,736,EXOTIC VEGETABLES,737,Nf Sundried Tomato,737,0,Nf Sundried Tomato,"[{'_id': '96147', 'pic': 'uploads/product/207613.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204992', 'specification': 'Description', 'value': 'Nf Sundried Tomato'}]",Nf Sundried Tomato,0
2118759,,,54245,0,1,32,0,,25,32.0,250 GM,,1003870,102,0,54245,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,REGULAR VEGETABLES,573,BEANS FRENCH,573,0,BEANS FRENCH,"[{'_id': '69963', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '80146', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '80147', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '83328', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '83329', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '86510', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '86511', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '89692', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '89693', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '95314', 'pic': 'uploads/product/1005645.png', 'pic_thumb': ''}]",0,"[{'_id': '282326', 'specification': 'About', 'value': 'French beans\xa0are smaller than common\xa0green beans\xa0and have a soft, velvety pod. Quite fleshy for their size, only tiny seeds inhabit these delicate pods.\xa0French beans\xa0are sweet, tender and wonderfully crispy.\xa0They are used in curries, soups, stir-fry with '}, {'_id': '1205192', 'specification': 'Description', 'value': 'BEANS FRENCH'}]",BEANS FRENCH,0
2118760,,,54245,0,1,136,0,,120,136.0,1 KG,,1005645,25,0,54245,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,REGULAR VEGETABLES,573,BEANS FRENCH,573,0,BEANS FRENCH,"[{'_id': '69963', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '80146', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '80147', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '83328', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '83329', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '86510', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '86511', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '89692', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '89693', 'pic': 'uploads/product/4046.png', 'pic_thumb': ''}, {'_id': '95314', 'pic': 'uploads/product/1005645.png', 'pic_thumb': ''}]",0,"[{'_id': '282326', 'specification': 'About', 'value': 'French beans\xa0are smaller than common\xa0green beans\xa0and have a soft, velvety pod. Quite fleshy for their size, only tiny seeds inhabit these delicate pods.\xa0French beans\xa0are sweet, tender and wonderfully crispy.\xa0They are used in curries, soups, stir-fry with '}, {'_id': '1205192', 'specification': 'Description', 'value': 'BEANS FRENCH'}]",BEANS FRENCH,0
2118865,,,54352,0,1,32,0,,40,32.0,PER PC(1.5KG- 2KG),,1004068,99,0,54352,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Fruits,10,"PAPAYA, POMOGRANATE & PINEAPPLE",19,PAPAYA BIG,19,0,PAPAYA BIG,"[{'_id': '96390', 'pic': 'uploads/product/1004068_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '284838', 'specification': 'About', 'value': 'Papayas grow in tropical climates and are also known as papaws or pawpaws. Initially green and somewhat bitter in taste, papayas are butter-yellow when fully ripe and shaped like a pear. Their pale-orange flesh has dozens of small, black, sticky seeds at '}, {'_id': '1238137', 'specification': 'Description', 'value': 'PAPAYA BIG'}]",PAPAYA,0
2118895,,,56420,0,1,105,0,,55,105.0,250 GM,,1004052,99,0,56420,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Fruits,10,SEASONAL FRUITS,20,STRAWBERRY,20,0,STRAWBERRY,"[{'_id': '96387', 'pic': 'uploads/product/1004052_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1011369', 'specification': 'About', 'value': 'Strawberries at Namdhari’s are grown at our own farm in Ooty. They are usually cone-shaped small fruit with the outer layer being reddish-pink and inner flesh being white. It grows in small clusters. Rich in Vitamin C, Strawberries are eaten fresh as a Dessert Fruit.'}, {'_id': '1014532', 'specification': 'Benefits', 'value': 'Fresh strawberries are one of the most popular, refreshing and nutritious fruits available. They are rich in antioxidant content and is an ideal choice for people with Diabetes. Due to their high polyphenol content, they have a preventive effect against heart diseases.'}, {'_id': '1014533', 'specification': 'Storage and Use', 'value': 'Strawberries are perishable in nature and require cool and dry storage. It can be stored in paper towels and chill until you want to consume them.   Strawberries can be diced and used in salad. It can also be used as a topping to your yogurt or oatmeal.'}, {'_id': '1014534', 'specification': 'Scientific Name', 'value': 'Fragaria × ananassa'}, {'_id': '1238133', 'specification': 'Description', 'value': 'STRAWBERRY'}]",STRAWBERRY,0
2118903,,,54412,0,1,16,0,,28,14.0,1 KG(APPROX 12 TO 16 PCS),,1004166,95,0,54412,0,800010700,NAMDHARI,Fruits and Vegetables,1,Fresh Vegetables,29,"ONION, POTATO & TOMATOES",38,TOMATO REGULAR(HYBRID),38,0,TOMATO REGULAR(HYBRID),"[{'_id': '94500', 'pic': 'uploads/product/fresh-tomato-hybrid.jpg', 'pic_thumb': ''}, {'_id': '94501', 'pic': 'uploads/product/fresh-tomato-hybrid.jpg', 'pic_thumb': ''}, {'_id': '94502', 'pic': 'uploads/product/fresh-tomato-hybrid.jpg', 'pic_thumb': ''}, {'_id': '94503', 'pic': 'uploads/product/fresh-tomato-hybrid.jpg', 'pic_thumb': ''}, {'_id': '94504', 'pic': 'uploads/product/fresh-tomato-hybrid.jpg', 'pic_thumb': ''}]",0,"[{'_id': '282942', 'specification': 'About', 'value': 'Hybrid Tomatoes at Namdhari’s are grown at our own farm in Bidadi, Karnataka. We ensure to intact all nutrients while serving you with a pesticide-free product. Our Hybrid Regular Tomatoes are of medium size with varied texture from Light red, orange to bright red. Despite being a fruit, botanically, Regular Tomato is consumed as a vegetable and is a major dietary source of the antioxidant lycopene. It is a rich source of Potassium, Vitamin C, Vitamin K and Folate.'}, {'_id': '282943', 'specification': 'Benefits', 'value': 'Vitamin C: An essential nutrient and antioxidant; \tPotassium: An essential mineral Potassion helps control Blood Pressure and prevent heart disease; Vitamin K1: Vitamin K1 Is majorly responsible for blood clotting and bone health; Folate (vitamin B9): Folate is important for normal tissue growth and cell function;'}, {'_id': '282944', 'specification': 'Storage and Use', 'value': 'Perfectly ripe Tomato should be stored at room temperature on the counter away from Sunlight. Place them stem side down and it is advisable to consume within few days.  To incorporate Tomatoes into your diet – use it as a topping to your salad and meals. It can also be used as a base to your curry.'}, {'_id': '1011534', 'specification': 'Scientific Name (Regular Tomato)', 'value': 'Solanum lycopersicum'}, {'_id': '1205190', 'specification': 'Description', 'value': 'TOMATO REGULAR(HYBRID)'}]",TOMATO REGULAR(HYBRID),0
